[2025-08-07 02:32:34,964 - network_log - INFO]	RES: 200 https://books.toscrape.com/static/oscar/js/bootstrap3/bootstrap.min.js
[2025-08-07 02:32:34,971 - network_log - INFO]	RES: 200 https://books.toscrape.com/static/oscar/js/oscar/ui.js
[2025-08-07 02:32:34,977 - network_log - INFO]	RES: 200 https://books.toscrape.com/static/oscar/js/bootstrap-datetimepicker/bootstrap-datetimepicker.js
[2025-08-07 02:32:34,985 - network_log - INFO]	RES: 200 https://books.toscrape.com/static/oscar/js/bootstrap-datetimepicker/locales/bootstrap-datetimepicker.all.js
[2025-08-07 02:32:34,995 - network_log - INFO]	RES: 200 https://books.toscrape.com/static/oscar/js/jquery/jquery-1.9.1.min.js
[2025-08-07 02:32:35,017 - network_log - INFO]	RES: 200 https://books.toscrape.com/media/cache/57/77/57770cac1628f4407636635f4b85e88c.jpg
[2025-08-07 02:32:35,029 - network_log - INFO]	RES: 200 https://books.toscrape.com/media/cache/9a/7e/9a7e63f12829df4b43b31d110bf3dc2e.jpg
[2025-08-07 02:32:35,046 - network_log - INFO]	RES: 200 https://books.toscrape.com/media/cache/4e/15/4e15150388702ebca2c5a523ac270539.jpg
[2025-08-07 02:32:35,053 - network_log - INFO]	RES: 200 https://books.toscrape.com/media/cache/98/c2/98c2e95c5fd1a4e7cd5f2b63c52826cb.jpg
[2025-08-07 02:32:35,059 - network_log - INFO]	RES: 200 https://books.toscrape.com/media/cache/d5/bf/d5bf0090470b0b8ea46d9c166f7895aa.jpg
[2025-08-07 02:32:35,169 - network_log - INFO]	RES: 200 https://books.toscrape.com/media/cache/76/de/76de41867f323d7f1f4fbe2fdfc1b2ba.jpg
[2025-08-07 02:32:35,179 - network_log - INFO]	RES: 200 https://books.toscrape.com/media/cache/db/46/db46159b05faa5d95262112bf9c29ddd.jpg
[2025-08-07 02:32:35,196 - network_log - INFO]	RES: 200 https://books.toscrape.com/media/cache/e0/4f/e04f8eda2a2fa947aec17640202d9ab0.jpg
[2025-08-07 02:32:35,210 - network_log - INFO]	RES: 200 https://books.toscrape.com/media/cache/06/81/0681530a7bc301caf5c3257e1b0f0750.jpg
[2025-08-07 02:32:35,218 - network_log - INFO]	RES: 200 https://books.toscrape.com/media/cache/d7/0f/d70f7edd92705c45a82118c3ff6c299d.jpg
[2025-08-07 02:32:35,250 - network_log - DEBUG]	At: book02
[2025-08-07 02:32:35,507 - network_log - INFO]	REQ: GET https://books.toscrape.com/catalogue/full-moon-over-noahs-ark-an-odyssey-to-mount-ararat-and-beyond_811/index.html
[2025-08-07 02:32:35,757 - network_log - INFO]	RES: 200 https://books.toscrape.com/catalogue/full-moon-over-noahs-ark-an-odyssey-to-mount-ararat-and-beyond_811/index.html
[2025-08-07 02:32:35,869 - network_log - INFO]	REQ: GET https://books.toscrape.com/media/cache/fe/8a/fe8af6ceec7718986380c0fde9b3b34f.jpg
[2025-08-07 02:32:35,874 - network_log - INFO]	REQ: GET https://books.toscrape.com/static/oscar/js/bootstrap3/bootstrap.min.js
[2025-08-07 02:32:35,879 - network_log - INFO]	REQ: GET https://books.toscrape.com/static/oscar/js/oscar/ui.js
